Car Name,Car Webpage,Car Health,Price,Car Exterior Color,Car Interior Color,Miles,Fuel Type,Fuel Efficiency (mileage),EPA Range,Transmission,Drivetrain,Engine,Location,Listing Status,VIN,Stock Number,Accidents,Owners,Car Title Status,Use Type,Vehicle Last Inspected,Make,Model,Trim,Body Class,Model Year,Seating Capacity
2023 Toyota Corolla LE CVT FWD,https://www.truecar.com/used-cars-for-sale/listing/5YFB4MDE0PP010103/2023-toyota-corolla/,Used,"$19,998",White,Light Gray,"34,233 miles",Gas,32 city / 41 highway,,Automatic Transmission,FWD,2.0L Inline-4 Gas Inline,"Norcross, GA (9 miles away)",Listed 18 days ago,5YFB4MDE0PP010103,26936086,0,1,Clean Title,Rental,2/3/2025,TOYOTA,Corolla,,Sedan/Saloon,2023,5
2020 Lincoln MKZ Reserve AWD,https://www.truecar.com/used-cars-for-sale/listing/3LN6L5F99LR615487/2020-lincoln-mkz/,Used,"$24,952",White Platinum Metallic Tri-Coat,Cappuccino,"42,520 miles",Gas,20 city / 29 highway,,Automatic Transmission,AWD,2.0L Inline-4 Gas Inline,"Savannah, GA (2158 miles away)",Listed 5 days ago,3LN6L5F99LR615487,N8313A,0,2,Clean Title,Fleet,2/16/2025,LINCOLN,MKZ,,Sedan/Saloon,2020,5
2022 Chevrolet Silverado 2500HD High Country Crew Cab Standard Bed 4WD,https://www.truecar.com/used-cars-for-sale/listing/2GC1YREY0N1204213/2022-chevrolet-silverado-2500hd/,Used,"$57,791",Mosaic Black Metallic,Jet Black/Carhartt Brown,"50,110 miles",Diesel,,,Automatic Transmission,4WD,6.6L V-8 Diesel V,"Atlanta, GA (1951 miles away)",Listed 41 days ago,2GC1YREY0N1204213,PT204213,0,1,Clean Title,Personal,1/11/2025,CHEVROLET,Silverado HD,High Country,Pickup,2022,
2023 Nissan Rogue Platinum AWD,https://www.truecar.com/used-cars-for-sale/listing/JN8BT3DD2PW300925/2023-nissan-rogue/,Used,"$28,488",Boulder Gray Pearl/Super Black,Charcoal,"60,774 miles",Gas,28 city / 34 highway,,Automatic Transmission,AWD,1.5L Inline-3 Gas Inline,"Garden City, GA (2154 miles away)",Listed 16 days ago,JN8BT3DD2PW300925,NNP3078,0,1,Clean Title,Personal,2/5/2025,NISSAN,Rogue,PLATINUM,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2023,5
2021 Genesis G80 3.5T RWD,https://www.truecar.com/used-cars-for-sale/listing/KMTGC4SD9MU026934/2021-genesis-g80/,Used,"$33,998",Vik Black,Beige,"54,615 miles",Gas,19 city / 27 highway,,Automatic Transmission,RWD,3.5L V-6 Gas V,"Hardeeville, SC (2161 miles away)",Listed 37 days ago,KMTGC4SD9MU026934,MU026934,0,1,Clean Title,Personal,1/15/2025,GENESIS,G80,,Sedan/Saloon,2021,5
2021 Dodge Charger SXT RWD,https://www.truecar.com/used-cars-for-sale/listing/2C3CDXBG9MH638824/2021-dodge-charger/,Used,"$18,690",Sinamon Stick,Black,"62,527 miles",Gas,19 city / 30 highway,,Automatic Transmission,RWD,3.6L V-6 Gas V,"Kennesaw, GA (1933 miles away)",Listed 153 days ago,2C3CDXBG9MH638824,MH638824,0,4,Clean Title,Rental,12/14/2024,DODGE,Charger,LD,Sedan/Saloon,2021,5
2024 Hyundai Venue SEL IVT,https://www.truecar.com/used-cars-for-sale/listing/KMHRC8A34RU315875/2024-hyundai-venue/,Certified Pre-Owned,"$19,998",Ultimate Red,Gray,"6,830 miles",Gas,29 city / 33 highway,,Automatic Transmission,FWD,1.6L Inline-4 Gas Inline,"Hardeeville, SC (2161 miles away)",Listed 38 days ago,KMHRC8A34RU315875,RU315875,0,1,Clean Title,Personal,1/14/2025,HYUNDAI,Venue,SEL / Limited,Wagon,2024,
2021 Dodge Challenger GT RWD,https://www.truecar.com/used-cars-for-sale/listing/2C3CDZJG7MH681281/2021-dodge-challenger/,Used,"$24,518",Octane Red Pearlcoat,Black,"43,881 miles",Gas,19 city / 30 highway,,Automatic Transmission,RWD,3.6L V-6 Gas V,"Savannah, GA (2157 miles away)",Listed 8 days ago,2C3CDZJG7MH681281,U063186B,0,2,Clean Title,Personal,2/13/2025,DODGE,Challenger,LA,Sedan/Saloon,2021,5
2015 Jeep Grand Cherokee Summit 4WD,https://www.truecar.com/used-cars-for-sale/listing/1C4RJFJG2FC815410/2015-jeep-grand-cherokee/,Used,"$18,488",Bright White Clearcoat,Black,"48,838 miles",Gas,17 city / 24 highway,,Automatic Transmission,4WD,3.6L V-6 Gas V,"Redondo Beach, CA (13 miles away)",Listed 6 days ago,1C4RJFJG2FC815410,8604,0,1,Clean Title,Personal,2/15/2025,JEEP,Grand Cherokee,Summit,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2015,
2023 Ford Bronco Wildtrak 4 Door Advanced 4x4,https://www.truecar.com/used-cars-for-sale/listing/1FMEE5DP8PLB59557/2023-ford-bronco/,Used,"$47,470",Race Red,Unknown,"10,449 miles",Gas,17 city / 17 highway,,Automatic Transmission,4WD,2.7L V-6 Gas V,"Newnan, GA (1933 miles away)",Listed 121 days ago,1FMEE5DP8PLB59557,PLB59557,0,1,Clean Title,Personal,1/6/2025,FORD,Bronco,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2023,5
2021 Chevrolet Colorado LT Extended Cab Standard Box 2WD,https://www.truecar.com/used-cars-for-sale/listing/1GCHSCEA2M1278740/2021-chevrolet-colorado/,Used,"$19,198",Summit White,Jet Black,"55,037 miles",Gas,19 city / 25 highway,,Automatic Transmission,RWD,2.5L Inline-4 Gas Inline,"Savannah, GA (2158 miles away)",Listed 71 days ago,1GCHSCEA2M1278740,M1278740,0,1,Clean Title,Personal,12/20/2024,CHEVROLET,Colorado,LT,Pickup,2021,
2020 Ford Super Duty F-250 XLT Crew Cab 8' Box 4WD,https://www.truecar.com/used-cars-for-sale/listing/1FT7W2B61LED35026/2020-ford-super-duty-f-250/,Used,"$27,997",Oxford White,Medium Earth Gray,"132,244 miles",Gas,,,Automatic Transmission,4WD,6.2L V-8 Gas V,"Buford, GA (1966 miles away)",Listed 2 days ago,1FT7W2B61LED35026,LED35026,0,2,Clean Title,Rental,2/19/2025,FORD,F-250,,Pickup,2020,
2024 BMW 330i xDrive,https://www.truecar.com/used-cars-for-sale/listing/3MW89FF06R8E16623/2024-bmw-3-series/,Used,"$28,488",Alpine White,Cognac,"19,965 miles",Gas,24 city / 33 highway,,Automatic Transmission,AWD,2.0L Inline-4 Gas Inline,"Eastchester, NY (2469 miles away)",Listed 141 days ago,3MW89FF06R8E16623,E166623,0,1,Clean Title,Mixed,12/17/2024,BMW,330i,xDrive,Sedan/Saloon,2024,
2024 Hyundai Tucson SEL FWD Limited Availability,https://www.truecar.com/used-cars-for-sale/listing/KM8JB3DE4RU272641/2024-hyundai-tucson/,Used,"$21,960",Serenity White,Black,"5,057 miles",Gas,25 city / 32 highway,,Automatic Transmission,FWD,2.5L Inline-4 Gas Inline,"Buford, GA (1965 miles away)",Listed 19 days ago,KM8JB3DE4RU272641,RU272641,0,1,Clean Title,Personal,2/3/2025,HYUNDAI,Tucson,SEL,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2024,
2023 Dodge Challenger R/T Scat Pack RWD,https://www.truecar.com/used-cars-for-sale/listing/2C3CDZFJ9PH617722/2023-dodge-challenger/,Used,"$42,071",Plum Crazy Pearlcoat,Black,"13,363 miles",Gas,14 city / 23 highway,,Automatic Transmission,RWD,6.4L V-8 Gas V,"Hinesville, GA (2134 miles away)",Listed 10 days ago,2C3CDZFJ9PH617722,31617722,0,1,Clean Title,Personal,2/13/2025,DODGE,Challenger,,Sedan/Saloon,2023,
2023 Kia Sorento Plug-In Hybrid SX Prestige AWD,https://www.truecar.com/used-cars-for-sale/listing/KNDRMDLH2P5198095/2023-kia-sorento/,Used,"$37,999",Aurora Black,Gray,"24,070 miles",Plug-In Hybrid,,,Automatic Transmission,AWD,1.6L Inline-4 Plug-In Hybrid Inline,"Columbus, GA (1932 miles away)",Listed 92 days ago,KNDRMDLH2P5198095,CP198095,0,1,Clean Title,Personal,2/4/2025,KIA,Sorento,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2023,6
2021 Nissan Rogue SV FWD,https://www.truecar.com/used-cars-for-sale/listing/5N1AT3BAXMC772525/2021-nissan-rogue/,Used,"$16,577",Pearl White Tricoat,Charcoal,"116,839 miles",Gas,26 city / 34 highway,,Automatic Transmission,FWD,2.5L Inline-4 Gas Inline,"Columbus, GA (1932 miles away)",Listed 22 days ago,5N1AT3BAXMC772525,MC772525,0,2,Clean Title,Fleet,1/7/2025,NISSAN,Rogue,Grade SV,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2021,5
"2019 Ram 1500 Big Horn/Lone Star Crew Cab 5'7"" Box 4WD",https://www.truecar.com/used-cars-for-sale/listing/1C6RRFFG6KN817605/2019-ram-1500/,Used,"$24,300",Diamond Black Crystal Pearlcoat,Black,"42,059 miles",Gas,19 city / 24 highway,,Automatic Transmission,4WD,3.6L V-6 Gas V,"Budd Lake, NJ (2419 miles away)",Listed 1 day ago,1C6RRFFG6KN817605,RG382940A,0,1,Clean Title,Personal,2/4/2025,RAM,1500,,Pickup,2019,
2018 Toyota Camry Hybrid LE,https://www.truecar.com/used-cars-for-sale/listing/4T1B31HK8JU500649/2018-toyota-camry/,Used,"$10,500",Blue,Beige,"173,590 miles",Hybrid,51 city / 53 highway,,Automatic Transmission,FWD,2.5L Inline-4 Hybrid Inline,"Buford, GA (1966 miles away)",Listed 1 day ago,4T1B31HK8JU500649,ab500649,0,1,Clean Title,Fleet,2/20/2025,TOYOTA,Camry,LE Hybrid,Sedan/Saloon,2018,5
2017 Lincoln MKC Select FWD,https://www.truecar.com/used-cars-for-sale/listing/5LMCJ2C98HUL51994/2017-lincoln-mkc/,Used,"$11,235",White Platinum Metallic Tri-Coat,Espresso,"119,091 miles",Gas,21 city / 28 highway,,Automatic Transmission,FWD,2.0L Inline-4 Gas Inline,"Beaufort, SC (2172 miles away)",Listed 76 days ago,5LMCJ2C98HUL51994,BN8692A,1 Accident,3,Clean Title,Fleet,12/7/2024,LINCOLN,MKC,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2017,5
2018 Nissan Sentra S CVT,https://www.truecar.com/used-cars-for-sale/listing/3N1AB7AP0JY307164/2018-nissan-sentra/,Used,"$7,995",Gun Metallic,Charcoal,"105,103 miles",Gas,29 city / 37 highway,,Automatic Transmission,FWD,1.8L Inline-4 Gas Inline,"Moyock, NC (2374 miles away)",Listed 191 days ago,3N1AB7AP0JY307164,307164,0,3,Clean Title,Rental,12/24/2024,NISSAN,Sentra,,Sedan/Saloon,2018,5
2024 Hyundai Elantra SEL IVT,https://www.truecar.com/used-cars-for-sale/listing/KMHLM4DGXRU705356/2024-hyundai-elantra/,Used,"$19,986",Abyss Black,Black,"8,178 miles",Gas,31 city / 40 highway,,Automatic Transmission,FWD,2.0L Inline-4 Gas Inline,"Pooler, GA (2149 miles away)",Listed 14 days ago,KMHLM4DGXRU705356,RU705356,0,1,Clean Title,Personal,2/7/2025,HYUNDAI,Elantra,SEL,Sedan/Saloon,2024,
2020 Toyota RAV4 XLE Premium FWD,https://www.truecar.com/used-cars-for-sale/listing/JTMC1RFV5LD044011/2020-toyota-rav4/,Used,"$21,969",Magnetic Gray Metallic,Black,"117,109 miles",Gas,28 city / 35 highway,,Automatic Transmission,FWD,2.5L Inline-4 Gas Inline,"Savannah, GA (2158 miles away)",Listed 6 days ago,JTMC1RFV5LD044011,B3121B,1 Accident,2,Clean Title,Personal,2/14/2025,TOYOTA,RAV4,XLE Premium,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2020,5
2023 Ford F-150 XLT SuperCrew 5.5' Box 2WD,https://www.truecar.com/used-cars-for-sale/listing/1FTEW1C80PKD08473/2023-ford-f-150/,Used,"$29,996",Blue,Black W/Medium Dark Slate,"60,255 miles",Gas,20 city / 24 highway,,Automatic Transmission,RWD,3.5L V-6 Gas V,"Macon, GA (1997 miles away)",Listed 20 days ago,1FTEW1C80PKD08473,PKD08473,0,1,Clean Title,Rental,2/1/2025,FORD,F-150,SuperCrew,Pickup,2023,
2023 Mercedes-Benz GLB 250 FWD,https://www.truecar.com/used-cars-for-sale/listing/W1N4M4GB1PW284193/2023-mercedes-benz-glb/,Used,"$34,465",Polar White,Macchiato Beige,"24,218 miles",Gas,24 city / 32 highway,,Automatic Transmission,FWD,2.0L Inline-4 Gas Inline,"Savannah, GA (2158 miles away)",Listed 23 days ago,W1N4M4GB1PW284193,M78609B,0,1,Clean Title,Personal,1/29/2025,MERCEDES-BENZ,GLB-Class,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2023,
2024 Honda CR-V Hybrid Sport-L AWD,https://www.truecar.com/used-cars-for-sale/listing/5J6RS6H83RL035569/2024-honda-cr-v/,Used,"$36,805",Meteorite Gray Metallic,Black,"6,752 miles",Hybrid,40 city / 34 highway,,Automatic Transmission,AWD,2.0L Inline-4 Hybrid Inline,"Hardeeville, SC (2161 miles away)",Listed 27 days ago,5J6RS6H83RL035569,RL035569,0,1,Clean Title,Personal,1/25/2025,HONDA,CR-V,Sport-L,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2024,
2021 Volkswagen Atlas 2.0T SE 4MOTION,https://www.truecar.com/used-cars-for-sale/listing/1V2LP2CA7MC594162/2021-volkswagen-atlas/,Used,"$18,499",Deep Black Pearl,Shetland Beige,"105,243 miles",Gas,20 city / 24 highway,,Automatic Transmission,AWD,2.0L Inline-4 Gas Inline,"Columbus, GA (1932 miles away)",Listed 71 days ago,1V2LP2CA7MC594162,CA594162,0,1,Clean Title,Personal,12/12/2024,VOLKSWAGEN,Atlas,4Motion SE,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2021,7
2019 Acura TLX 3.5L SH-AWD with Advance Package,https://www.truecar.com/used-cars-for-sale/listing/19UUB3F80KA005594/2019-acura-tlx/,Used,"$16,985",Crystal Black Pearl,Unknown,"117,350 miles",Gas,20 city / 29 highway,,Automatic Transmission,AWD,3.5L V-6 Gas V,"Duluth, GA (1957 miles away)",Listed 35 days ago,19UUB3F80KA005594,B005594,0,1,Clean Title,Personal,1/17/2025,ACURA,TLX,SH-AWD ADV19 V6,Sedan/Saloon,2019,5
2022 Hyundai Sonata SEL,https://www.truecar.com/used-cars-for-sale/listing/KMHL64JA0NA205390/2022-hyundai-sonata/,Used,"$21,998",Portofino Gray,Dark Gray,"12,977 miles",Gas,27 city / 37 highway,,Automatic Transmission,FWD,2.5L Inline-4 Gas Inline,"Lithia Springs, GA (9 miles away)",Listed 1 day ago,KMHL64JA0NA205390,26794946,0,1,Clean Title,Personal,1/26/2025,HYUNDAI,Sonata,,Sedan/Saloon,2022,5
2017 Honda Pilot Touring FWD,https://www.truecar.com/used-cars-for-sale/listing/5FNYF5H95HB034692/2017-honda-pilot/,Used,"$20,998",Gray,Gray,"100,867 miles",Gas,20 city / 27 highway,,Automatic Transmission,FWD,3.5L V-6 Gas V,"Columbia, SC (9 miles away)",Listed 2 days ago,5FNYF5H95HB034692,26676108,0,1,Clean Title,Personal,2/19/2025,HONDA,Pilot,TOURING,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2017,8
2022 Lexus RX 350 FWD,https://www.truecar.com/used-cars-for-sale/listing/2T2AZMAA0NC236231/2022-lexus-rx/,Certified Pre-Owned,"$42,575",Nori Green Pearl,Parchment,"24,711 miles",Gas,20 city / 27 highway,,Automatic Transmission,FWD,3.5L V-6 Gas V,"Roswell, GA (1947 miles away)",Listed 14 days ago,2T2AZMAA0NC236231,NLRP222229,0,1,Clean Title,Personal,1/24/2025,LEXUS,RX,Base,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2022,5
2016 Mitsubishi i-MiEV ES,https://www.truecar.com/used-cars-for-sale/listing/JA3215H44GU000322/2016-mitsubishi-i-miev/,Used,"$6,888",Diamond White Pearl,Black,"50,290 miles",Electric,,62 mi,Automatic Transmission,RWD,L - Electric,"Raleigh, NC (2249 miles away)",Listed 216 days ago,JA3215H44GU000322,M5372XP,0,4,Clean Title,Personal,1/15/2025,MITSUBISHI,i-MiEV,,Hatchback/Liftback/Notchback,2016,
2023 Mitsubishi Outlander Plug-In Hybrid SE S-AWC,https://www.truecar.com/used-cars-for-sale/listing/JA4T5UA96PZ046211/2023-mitsubishi-outlander/,Used,"$19,100",Alloy Silver Metallic,Black,"56,590 miles",Plug-In Hybrid,,,Automatic Transmission,4WD,2.4L Inline-4 Plug-In Hybrid Inline,"Raleigh, NC (2247 miles away)",Listed 27 days ago,JA4T5UA96PZ046211,3020903,0,1,Clean Title,Personal,1/25/2025,MITSUBISHI,Outlander,"SE, Ralliart Edition",Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2023,7
2015 Dodge Charger SE RWD,https://www.truecar.com/used-cars-for-sale/listing/2C3CDXBG4FH856902/2015-dodge-charger/,Used,"$9,500",Redline Red Tricoat Pearl,Black,"159,451 miles",Gas,19 city / 31 highway,,Automatic Transmission,RWD,3.6L V-6 Gas V,"Macon, GA (2000 miles away)",Listed 8 days ago,2C3CDXBG4FH856902,15774,0,2,Clean Title,Rental,2/13/2025,DODGE,Charger,SE,Sedan/Saloon,2015,
2021 Ford F-150 XLT SuperCrew 5.5' Box 2WD,https://www.truecar.com/used-cars-for-sale/listing/1FTEW1C57MFB75205/2021-ford-f-150/,Used,"$27,895",Antimatter Blue Metallic,Black W/Medium Dark Slate,"135,297 miles",Gas,20 city / 24 highway,,Automatic Transmission,RWD,5.0L V-8 Gas V,"Byron, GA (1997 miles away)",Listed 6 days ago,1FTEW1C57MFB75205,481009A,0,1,Clean Title,Personal,2/15/2025,FORD,F-150,,Pickup,2021,
2019 Mercedes-Benz E 300 Sedan 4MATIC,https://www.truecar.com/used-cars-for-sale/listing/WDDZF4KB1KA635808/2019-mercedes-benz-e-class/,Used,"$25,589",Polar White,Macchiato Beige/Espresso,"38,254 miles",Gas,21 city / 29 highway,,Automatic Transmission,AWD,2.0L Inline-4 Gas Inline,"Hardeeville, SC (2161 miles away)",Listed 119 days ago,WDDZF4KB1KA635808,KA635808,0,1,Clean Title,Personal,1/8/2025,MERCEDES-BENZ,E-Class,,Sedan/Saloon,2019,5
2023 Chevrolet Silverado 1500 LT with 2FL Crew Cab Short Bed 4WD,https://www.truecar.com/used-cars-for-sale/listing/3GCPDKEKXPG236864/2023-chevrolet-silverado-1500/,Used,"$37,998",Dark Ash Metallic,Jet Black,"20,841 miles",Gas,18 city / 21 highway,,Automatic Transmission,4WD,2.7L Inline-4 Gas Inline,"Stockbridge, GA (9 miles away)",Listed 15 days ago,3GCPDKEKXPG236864,26966835,0,1,Clean Title,Fleet,1/28/2025,CHEVROLET,Silverado,LT-L,Pickup,2023,
2022 BMW 430i Convertible xDrive,https://www.truecar.com/used-cars-for-sale/listing/WBA43AT04NCJ09638/2022-bmw-4-series/,Used,"$25,988",Bluestone Metallic,Cognac,"66,201 miles",Gas,23 city / 33 highway,,Automatic Transmission,AWD,2.0L Inline-4 Gas Inline,"Valley Stream, NY (2475 miles away)",Listed 37 days ago,WBA43AT04NCJ09638,M16633,0,1,Clean Title,Personal,1/15/2025,BMW,430i,430i xDrive,Convertible/Cabriolet,2022,4
2016 BMW 328i xDrive Sedan (SULEV),https://www.truecar.com/used-cars-for-sale/listing/WBA8E3C55GK504097/2016-bmw-3-series/,Used,"$8,000",Glacier Silver Metallic,Black W/Red Highlight,"152,093 miles",Gas,22 city / 34 highway,,Automatic Transmission,AWD,2.0L Inline-4 Gas Inline,"Norcross, GA (1956 miles away)",Listed 7 days ago,WBA8E3C55GK504097,GK504097-579,0,2,Clean Title,Fleet,2/14/2025,BMW,328i,xDrive SA SULEV-PZEV,Sedan/Saloon,2016,
2016 Ford F-150 XLT SuperCrew 6.5' Box RWD,https://www.truecar.com/used-cars-for-sale/listing/1FTEW1CF6GKF45144/2016-ford-f-150/,Used,"$16,999",Red,Medium Earth Gray,"109,140 miles",Gas,19 city / 26 highway,,Automatic Transmission,RWD,5.0L V-8 Gas V,"San Antonio, TX (1209 miles away)",Listed 51 days ago,1FTEW1CF6GKF45144,null,0,3,Clean Title,Personal,1/1/2025,FORD,F-150,,Pickup,2016,
2014 Chevrolet Traverse LS FWD,https://www.truecar.com/used-cars-for-sale/listing/1GNKRFED0EJ195460/2014-chevrolet-traverse/,Used,"$6,477",White,Dk Titanium/Lt Titanium,"140,684 miles",Gas,17 city / 24 highway,,Automatic Transmission,FWD,3.6L V-6 Gas V,"Columbus, OH (1991 miles away)",Listed 27 days ago,1GNKRFED0EJ195460,25C374A,0,2,Clean Title,Personal,1/25/2025,CHEVROLET,Traverse,LS,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2014,
2021 Jeep Grand Cherokee WK Laredo E 4WD,https://www.truecar.com/used-cars-for-sale/listing/1C4RJFAG6MC843238/2021-jeep-grand-cherokee-wk/,Used,"$24,610",Bright White Clearcoat,Black,"40,289 miles",Gas,18 city / 25 highway,,Automatic Transmission,4WD,3.6L V-6 Gas V,"La Grange, GA (1922 miles away)",Listed 27 days ago,1C4RJFAG6MC843238,P843238,0,1,Clean Title,Personal,1/24/2025,JEEP,Grand Cherokee,Laredo,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2021,
2024 Nissan Altima 2.5 SR FWD,https://www.truecar.com/used-cars-for-sale/listing/1N4BL4CV6RN309086/2024-nissan-altima/,Used,"$22,498",Gray Sky Pearl,Sport,"25,071 miles",Gas,27 city / 37 highway,,Automatic Transmission,FWD,2.5L Inline-4 Gas Inline,"Savannah, GA (2158 miles away)",Listed 93 days ago,1N4BL4CV6RN309086,RN309086,0,1,Clean Title,Personal,2/3/2025,NISSAN,Altima,SR,Sedan/Saloon,2024,5
2015 Nissan Altima 2.5 SL,https://www.truecar.com/used-cars-for-sale/listing/1N4AL3AP7FC256240/2015-nissan-altima/,Used,"$15,998",Brilliant Silver,Charcoal,"55,755 miles",Gas,27 city / 38 highway,,Automatic Transmission,FWD,2.5L Inline-4 Gas Inline,"Augusta, GA (9 miles away)",Listed 1 day ago,1N4AL3AP7FC256240,26409531,0,2,Clean Title,Rental,2/12/2025,NISSAN,Altima,,Sedan/Saloon,2015,
2018 Kia Soul Base Manual,https://www.truecar.com/used-cars-for-sale/listing/KNDJN2A25J7535626/2018-kia-soul/,Used,"$5,900",Shadow Black,Black,"109,800 miles",Gas,24 city / 30 highway,,Manual Transmission,FWD,1.6L Inline-4 Gas Inline,"Santa Ana, CA (38 miles away)",Listed 7 days ago,KNDJN2A25J7535626,535626,0,5,Clean Title,Fleet,2/14/2025,KIA,Soul,BASE,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2018,5
2015 FIAT 500 Pop Hatch,https://www.truecar.com/used-cars-for-sale/listing/3C3CFFAR1FT502642/2015-fiat-500/,Used,"$3,999",Rosso (Red),Nero (Black),"126,497 miles",Gas,31 city / 40 highway,,Manual Transmission,FWD,1.4L Inline-4 Gas Inline,"Puyallup, WA (933 miles away)",Listed 31 days ago,3C3CFFAR1FT502642,WK23744A,0,2,Clean Title,Fleet,1/21/2025,FIAT,500,Pop,Hatchback/Liftback/Notchback,2015,
2022 Honda Pilot Special Edition FWD,https://www.truecar.com/used-cars-for-sale/listing/5FNYF5H21NB026829/2022-honda-pilot/,Used,"$31,900",Lunar Silver Metallic,Unknown,"39,290 miles",Gas,20 city / 27 highway,,Automatic Transmission,FWD,3.5L V-6 Gas V,"Savannah, GA (2157 miles away)",Listed 5 days ago,5FNYF5H21NB026829,J065450C,0,1,Clean Title,Personal,2/16/2025,HONDA,Pilot,SE,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2022,8
2021 Ford Ranger XLT SuperCrew 5' Box 4WD,https://www.truecar.com/used-cars-for-sale/listing/1FTER4FH2MLD75487/2021-ford-ranger/,Used,"$28,998",Velocity Blue Metallic,Ebony,"59,650 miles",Gas,20 city / 24 highway,,Automatic Transmission,4WD,2.3L Inline-4 Gas Inline,"Lithia Springs, GA (9 miles away)",Listed 1 day ago,1FTER4FH2MLD75487,26998021,0,3,Clean Title,Fleet,2/20/2025,FORD,Ranger,SuperCrew,Pickup,2021,
2020 Nissan Altima 2.5 S FWD,https://www.truecar.com/used-cars-for-sale/listing/1N4BL4BV9LC147796/2020-nissan-altima/,Used,"$9,874",Glacier White,Charcoal,"97,941 miles",Gas,28 city / 39 highway,,Automatic Transmission,FWD,2.5L Inline-4 Gas Inline,"Sarasota, FL (2180 miles away)",Listed 63 days ago,1N4BL4BV9LC147796,3009151B,0,2,Clean Title,Personal,12/20/2024,NISSAN,Altima,Grade S,Sedan/Saloon,2020,5
2018 Chevrolet Silverado 1500 LT Z71 Crew Cab Short Box 4WD,https://www.truecar.com/used-cars-for-sale/listing/3GCUKREC7JG377702/2018-chevrolet-silverado-1500/,Used,"$27,486",Summit White,Jet Black,"96,582 miles",Gas,17 city / 22 highway,,Automatic Transmission,4WD,5.3L V-8 Gas V,"Pooler, GA (2149 miles away)",Listed 6 days ago,3GCUKREC7JG377702,JG377702,0,2,Clean Title,Personal,2/15/2025,CHEVROLET,Silverado,LT,Pickup,2018,
2023 Nissan Rogue 2023.5 S FWD,https://www.truecar.com/used-cars-for-sale/listing/5N1BT3AAXPC939623/2023-nissan-rogue/,Used,"$21,778",Gun Metallic,Charcoal,"20,834 miles",Gas,30 city / 37 highway,,Automatic Transmission,FWD,1.5L Inline-3 Gas Inline,"Savannah, GA (2158 miles away)",Listed 112 days ago,5N1BT3AAXPC939623,PC939623,0,1,Clean Title,Personal,1/15/2025,NISSAN,Rogue,Grade S,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2023,5
2021 Ford F-150 XLT SuperCrew 5.5' Box 4WD,https://www.truecar.com/used-cars-for-sale/listing/1FTEW1EP3MKE02508/2021-ford-f-150/,Used,"$34,970",Agate Black Metallic,Black,"19,511 miles",Gas,19 city / 22 highway,,Automatic Transmission,4WD,2.7L V-6 Gas V,"Marietta, GA (1938 miles away)",Listed 15 days ago,1FTEW1EP3MKE02508,MKE02508,0,1,Clean Title,Personal,2/6/2025,FORD,F-150,,Pickup,2021,
